Level,Date,State FIPS,State Postal Code,County FIPS,County Name,Population Staying at Home,Population Not Staying at Home,Number of Trips,Number of Trips <1,Number of Trips 1-3,Number of Trips 3-5,Number of Trips 5-10,Number of Trips 10-25,Number of Trips 25-50,Number of Trips 50-100,Number of Trips 100-250,Number of Trips 250-500,Number of Trips >=500,Row ID,Week,Month
County,2020/07/09,06,CA,06075,San Francisco County,301557,579992,1879905,662850,465295,237499,246911,154628,77541,22953,5983,2378,3867,06-06075-20200709,27,7
County,2020/07/09,06,CA,06081,San Mateo County,224488,542085,1678917,469785,443490,190118,226288,235912,79360,20106,8787,2038,3033,06-06081-20200709,27,7
County,2020/07/09,06,CA,06085,Santa Clara County,533911,1393941,4267537,1198742,1021769,459951,636189,582336,265220,82694,15306,3371,1959,06-06085-20200709,27,7
County,2020/07/10,06,CA,06075,San Francisco County,297089,584460,1919837,640035,500050,232720,277221,157485,71625,24401,8941,3258,4101,06-06075-20200710,27,7
County,2020/07/10,06,CA,06081,San Mateo County,218242,548331,1770412,500664,451389,206901,227161,261964,84593,21634,12191,1553,2362,06-06081-20200710,27,7
County,2020/07/10,06,CA,06085,Santa Clara County,521648,1406204,4522612,1250946,1112642,480833,694134,609053,268846,81871,17806,4124,2357,06-06085-20200710,27,7
County,2020/07/10,06,CA,06001,Alameda County,456521,1214808,3543139,926358,808847,400009,465143,620812,223763,64157,21662,5001,7387,06-06001-20200710,27,7
County,2020/07/11,06,CA,06001,Alameda County,483353,1187976,3386942,920045,827375,391616,437328,511323,197555,65743,24058,4589,7310,06-06001-20200711,27,7
County,2020/07/11,06,CA,06075,San Francisco County,302612,578937,1862794,610375,514097,222473,232368,165863,69995,31281,9730,2555,4057,06-06075-20200711,27,7
County,2020/07/11,06,CA,06081,San Mateo County,224504,542069,1719676,477246,445663,192070,237468,234737,84790,27613,15028,2221,2840,06-06081-20200711,27,7
County,2020/07/11,06,CA,06085,Santa Clara County,548091,1379761,4395106,1229083,1139855,502372,635958,514936,257779,86349,21869,4830,2075,06-06085-20200711,27,7
County,2020/07/12,06,CA,06001,Alameda County,490151,1181178,3135175,822963,830810,359238,409078,437981,174546,63184,22489,5586,9300,06-06001-20200712,28,7
County,2020/07/12,06,CA,06085,Santa Clara County,576371,1351481,3905605,1085140,1010197,461995,569783,437005,224964,84437,22577,7262,2245,06-06085-20200712,28,7
County,2020/07/12,06,CA,06081,San Mateo County,241510,525063,1500235,386822,409404,175678,210861,193265,81091,23567,14322,2690,2535,06-06081-20200712,28,7
County,2020/07/12,06,CA,06075,San Francisco County,313561,567988,1695400,569514,430899,217569,215934,142768,71219,30412,10414,2102,4569,06-06075-20200712,28,7
County,2020/07/13,06,CA,06085,Santa Clara County,537199,1390653,4050384,1085722,937034,453908,642123,575332,244662,81036,24061,4283,2223,06-06085-20200713,28,7
County,2020/07/13,06,CA,06081,San Mateo County,226130,540443,1610624,426342,411102,192758,226339,238778,81239,18280,11277,1797,2712,06-06081-20200713,28,7
County,2020/07/13,06,CA,06075,San Francisco County,304921,576628,1672526,548905,430109,209959,225315,134938,73904,31043,9435,3991,4927,06-06075-20200713,28,7
County,2020/07/13,06,CA,06001,Alameda County,456145,1215184,3439415,919221,803053,382403,426465,585405,233120,56235,21094,5281,7138,06-06001-20200713,28,7
County,2020/07/14,06,CA,06001,Alameda County,482581,1188748,3499636,948962,831370,379890,454473,595940,215047,48916,14946,5244,4848,06-06001-20200714,28,7
County,2020/07/14,06,CA,06085,Santa Clara County,559986,1367866,4103809,1104420,995840,443889,636892,585586,237378,75300,17544,4852,2108,06-06085-20200714,28,7
County,2020/07/14,06,CA,06081,San Mateo County,236198,530375,1651024,456008,427611,187263,229874,237364,80445,20939,7341,1864,2315,06-06081-20200714,28,7
County,2020/07/14,06,CA,06075,San Francisco County,311065,570484,1686769,550434,458848,212820,224639,128039,73449,24882,6818,3228,3612,06-06075-20200714,28,7
County,2020/07/15,06,CA,06001,Alameda County,474460,1196869,3591081,949749,841649,369865,479476,642278,237970,47914,14439,4216,3525,06-06001-20200715,28,7
County,2020/07/15,06,CA,06075,San Francisco County,308851,572698,1735399,576887,443229,219793,240846,144786,71859,24480,7208,2342,3969,06-06075-20200715,28,7
County,2020/07/15,06,CA,06081,San Mateo County,232968,533605,1672647,456942,418439,202532,237259,249224,79405,17849,7606,1443,1948,06-06081-20200715,28,7
County,2020/07/15,06,CA,06085,Santa Clara County,557496,1370356,4234426,1156877,989776,463433,685255,603243,236305,73412,20188,4292,1645,06-06085-20200715,28,7
County,2020/07/16,06,CA,06001,Alameda County,467224,1204105,3533635,951892,834149,366345,446559,632246,223500,55014,15949,4108,3873,06-06001-20200716,28,7
County,2020/07/16,06,CA,06075,San Francisco County,305594,575955,1708862,546554,439135,228715,230169,142921,76808,29807,8437,2488,3828,06-06075-20200716,28,7
County,2020/07/16,06,CA,06081,San Mateo County,235060,531513,1612404,437681,407843,178135,235230,242357,76196,20969,9318,2231,2444,06-06081-20200716,28,7
County,2020/07/16,06,CA,06085,Santa Clara County,555623,1372229,4157215,1088788,999479,478642,660623,609766,224025,71594,18555,4214,1529,06-06085-20200716,28,7
County,2020/07/17,06,CA,06001,Alameda County,460197,1211132,3608102,977887,833047,393641,466595,630041,225319,53773,19209,5322,3268,06-06001-20200717,28,7
County,2020/07/17,06,CA,06075,San Francisco County,300141,581408,1763918,583106,458709,223776,224870,144080,85155,27965,10016,2892,3349,06-06075-20200717,28,7
County,2020/07/17,06,CA,06081,San Mateo County,231063,535510,1640098,458946,409572,193756,230954,236858,75163,22113,9704,1804,1228,06-06081-20200717,28,7
County,2020/07/17,06,CA,06085,Santa Clara County,545766,1382086,4238388,1106187,1019956,479356,658899,615996,248288,83732,18806,5493,1675,06-06085-20200717,28,7
County,2020/07/18,06,CA,06001,Alameda County,505480,1165849,3437595,886988,888991,396310,459459,509201,204699,63830,18642,6119,3356,06-06001-20200718,28,7
County,2020/07/18,06,CA,06075,San Francisco County,316929,564620,1704461,541079,451429,214816,232670,147192,74122,28145,8306,2677,4025,06-06075-20200718,28,7
County,2020/07/18,06,CA,06081,San Mateo County,247304,519269,1594893,460279,381725,184579,211478,232701,83839,21579,14815,2287,1611,06-06081-20200718,28,7
County,2020/07/18,06,CA,06085,Santa Clara County,571959,1355893,4187654,1121132,1101474,480214,622803,505270,235391,91215,22653,5949,1553,06-06085-20200718,28,7
County,2020/07/19,06,CA,06001,Alameda County,538712,1132617,2985635,873826,768066,314213,345097,436542,159238,59979,19371,6029,3274,06-06001-20200719,29,7
County,2020/07/19,06,CA,06075,San Francisco County,334767,546782,1432778,423498,381850,178990,201278,130263,67947,30405,10497,3319,4731,06-06075-20200719,29,7
County,2020/07/19,06,CA,06081,San Mateo County,265905,500668,1292709,357284,311944,140714,178493,182805,77413,24973,14273,2379,2431,06-06081-20200719,29,7
County,2020/07/19,06,CA,06085,Santa Clara County,624667,1303185,3593094,977109,921414,409153,529263,430740,198224,91501,28108,5438,2144,06-06085-20200719,29,7
County,2020/07/20,06,CA,06075,San Francisco County,333044,548505,1566910,510783,439485,185106,194380,124713,70482,27223,7500,2052,5186,06-06075-20200720,29,7
County,2020/07/20,06,CA,06081,San Mateo County,261358,505215,1426669,403739,346322,165427,195702,210386,66870,24058,9200,2304,2661,06-06081-20200720,29,7
County,2020/07/20,06,CA,06085,Santa Clara County,605443,1322409,3680326,906157,880803,431726,588528,544304,214214,85316,23238,4526,1514,06-06085-20200720,29,7
County,2020/07/20,06,CA,06001,Alameda County,516774,1154555,3221303,848183,754816,342905,419722,567832,212929,50247,16618,4871,3180,06-06001-20200720,29,7
County,2020/07/21,06,CA,06075,San Francisco County,325040,556509,1522332,489605,398002,197584,209525,125483,64001,24145,6421,2787,4779,06-06075-20200721,29,7
County,2020/07/21,06,CA,06081,San Mateo County,255827,510746,1349779,345603,323715,149259,212616,209928,75677,21015,7440,1849,2677,06-06081-20200721,29,7
County,2020/07/21,06,CA,06085,Santa Clara County,592794,1335058,3595470,897908,844450,412280,587383,529320,212568,79462,25552,4990,1557,06-06085-20200721,29,7
County,2020/07/21,06,CA,06001,Alameda County,498795,1172534,3068752,771053,697949,343267,410159,550614,215558,53561,15812,4800,5979,06-06001-20200721,29,7
County,2020/07/22,06,CA,06001,Alameda County,497499,1173830,3057270,764530,689396,333755,410858,558162,220462,54764,13866,5781,5696,06-06001-20200722,29,7
County,2020/07/22,06,CA,06075,San Francisco County,317966,563583,1479696,456795,384153,202960,207627,123789,62577,25886,7259,3626,5024,06-06075-20200722,29,7
County,2020/07/22,06,CA,06081,San Mateo County,253734,512839,1334119,349717,315737,156013,203835,200550,73873,22059,7810,1939,2586,06-06081-20200722,29,7
County,2020/07/22,06,CA,06085,Santa Clara County,586025,1341827,3546064,881026,810869,413177,589577,526791,216925,77834,23125,4460,2280,06-06085-20200722,29,7
County,2020/07/23,06,CA,06085,Santa Clara County,588545,1339307,3567163,926550,788694,410838,595800,524065,209468,83336,21315,5157,1940,06-06085-20200723,29,7
County,2020/07/23,06,CA,06081,San Mateo County,253827,512746,1319880,345226,316552,159211,197648,195558,74756,16709,8605,2757,2858,06-06081-20200723,29,7
County,2020/07/23,06,CA,06075,San Francisco County,322361,559188,1481757,468187,367987,200554,209702,131504,61309,29006,5831,2974,4703,06-06075-20200723,29,7
County,2020/07/23,06,CA,06001,Alameda County,494562,1176767,3072547,803049,664883,334162,412877,561425,212914,54613,17182,5309,6133,06-06001-20200723,29,7
County,2020/07/24,06,CA,06001,Alameda County,482396,1188933,3222183,843388,727297,354356,433071,550730,219126,61314,20556,6567,5778,06-06001-20200724,29,7
County,2020/07/24,06,CA,06075,San Francisco County,314526,567023,1598646,504634,413868,203321,231115,134924,63915,31526,7824,3666,3853,06-06075-20200724,29,7
County,2020/07/24,06,CA,06081,San Mateo County,243889,522684,1460510,392333,353405,162878,214012,217401,77426,25116,11566,3260,3113,06-06081-20200724,29,7
County,2020/07/24,06,CA,06085,Santa Clara County,565533,1362319,3876472,993206,944912,444787,603360,547547,223458,88513,22657,5929,2103,06-06085-20200724,29,7
County,2020/07/25,06,CA,06001,Alameda County,509971,1161358,3043539,793649,718724,343916,400330,497978,200025,58535,18224,6390,5768,06-06001-20200725,29,7
County,2020/07/25,06,CA,06085,Santa Clara County,598036,1329816,3764903,1006660,920325,433403,592128,475185,214059,91533,24951,4725,1934,06-06085-20200725,29,7
County,2020/07/25,06,CA,06081,San Mateo County,254587,511986,1363936,346272,346683,161873,189656,197455,77010,26074,13301,3248,2364,06-06081-20200725,29,7
County,2020/07/25,06,CA,06075,San Francisco County,318926,562623,1510898,495091,395039,180182,192560,140529,57356,34269,8798,3405,3669,06-06075-20200725,29,7
County,2020/07/26,06,CA,06085,Santa Clara County,598728,1329124,3639408,930584,903060,443752,555737,440641,218467,107093,30207,7686,2181,06-06085-20200726,30,7
County,2020/07/26,06,CA,06081,San Mateo County,258372,508201,1331374,340677,337725,158415,181734,186935,75037,27554,16059,3296,3942,06-06081-20200726,30,7
County,2020/07/26,06,CA,06075,San Francisco County,317107,564442,1394228,397821,384716,164895,201797,120791,64861,37289,11873,4695,5490,06-06075-20200726,30,7
County,2020/07/26,06,CA,06001,Alameda County,514820,1156509,2948453,752988,747375,333786,376190,438429,198635,65337,19513,8462,7738,06-06001-20200726,30,7
County,2020/07/27,06,CA,06075,San Francisco County,316219,565330,1460520,451128,374611,189158,211135,124501,58919,32947,8314,4450,5357,06-06075-20200727,30,7
County,2020/07/27,06,CA,06081,San Mateo County,256249,510324,1287434,308348,309059,158332,184455,206687,78166,23990,10010,3633,4754,06-06081-20200727,30,7
County,2020/07/27,06,CA,06085,Santa Clara County,595451,1332401,3593224,914920,829362,404465,587148,506632,221553,94945,25621,6168,2410,06-06085-20200727,30,7
County,2020/07/27,06,CA,06001,Alameda County,498088,1173241,3127051,803234,708410,340080,418806,544275,221270,58720,15207,7608,9441,06-06001-20200727,30,7
County,2020/07/28,06,CA,06001,Alameda County,485659,1185670,3203616,790888,704148,346024,430094,603937,245420,55663,15134,5643,6665,06-06001-20200728,30,7
County,2020/07/28,06,CA,06075,San Francisco County,312556,568993,1438144,413512,373678,187672,209180,132304,69441,34369,9810,3761,4417,06-06075-20200728,30,7
County,2020/07/28,06,CA,06081,San Mateo County,249466,517107,1390834,339323,340247,160037,206795,219741,87657,21975,9170,2783,3106,06-06081-20200728,30,7
County,2020/07/28,06,CA,06085,Santa Clara County,579486,1348366,3690769,913676,841948,424816,598990,546482,234632,97875,24775,5269,2306,06-06085-20200728,30,7
County,2020/07/29,06,CA,06001,Alameda County,492318,1179011,3156471,749492,708248,352506,434797,592663,233470,58843,14128,5161,7163,06-06001-20200729,30,7
County,2020/07/29,06,CA,06085,Santa Clara County,588254,1339598,3661746,887604,825730,422202,595049,558258,239934,99650,26022,5129,2168,06-06085-20200729,30,7
County,2020/07/29,06,CA,06081,San Mateo County,251553,515020,1363557,337457,332944,154277,196131,214369,91429,21776,9303,2731,3140,06-06081-20200729,30,7
County,2020/07/29,06,CA,06075,San Francisco County,311416,570133,1450309,401715,400318,182956,208668,139370,68271,32596,7805,3683,4927,06-06075-20200729,30,7
County,2020/07/30,06,CA,06085,Santa Clara County,572194,1355658,3699925,880822,838923,449152,600992,551149,243290,98877,28600,5859,2261,06-06085-20200730,30,7
County,2020/07/30,06,CA,06081,San Mateo County,245412,521161,1404679,354457,335270,161794,202609,222606,88450,23218,10465,2601,3209,06-06081-20200730,30,7
County,2020/07/30,06,CA,06075,San Francisco County,304498,577051,1454141,427162,369159,180922,214424,130293,76582,35171,11246,4464,4718,06-06075-20200730,30,7
County,2020/07/30,06,CA,06001,Alameda County,477197,1194132,3225847,777680,730686,355306,441433,602693,225644,60207,19227,5633,7338,06-06001-20200730,30,7
County,2020/07/31,06,CA,06001,Alameda County,472284,1199045,3281408,799525,743612,364959,455686,583863,237198,62845,20290,5709,7721,06-06001-20200731,30,7
County,2020/07/31,06,CA,06075,San Francisco County,302691,578858,1448832,430976,368286,183904,204060,129327,74619,37180,10960,4361,5159,06-06075-20200731,30,7
County,2020/07/31,06,CA,06081,San Mateo County,246939,519634,1384168,348224,328917,166767,190200,222768,86807,22082,12701,2937,2765,06-06081-20200731,30,7
County,2020/07/31,06,CA,06085,Santa Clara County,567106,1360746,3725637,913761,849523,421159,593789,555813,250965,100892,30263,7194,2278,06-06085-20200731,30,7
County,2020/08/01,06,CA,06085,Santa Clara County,599036,1328816,3607734,870627,905795,454400,546241,461489,223289,102283,32619,8501,2490,06-06085-20200801,30,8
County,2020/08/01,06,CA,06081,San Mateo County,257340,509233,1361572,346327,335997,155361,181774,203661,90183,27917,13579,3398,3375,06-06081-20200801,30,8
County,2020/08/01,06,CA,06075,San Francisco County,310212,571337,1393578,411550,354581,175049,186643,128289,78708,35902,13920,3942,4994,06-06075-20200801,30,8
County,2020/08/01,06,CA,06001,Alameda County,505703,1165626,3063906,784134,727298,340529,412977,487986,212747,62684,20188,7241,8122,06-06001-20200801,30,8
County,2020/08/02,06,CA,06001,Alameda County,520486,1150843,3156089,839670,800777,356887,401109,471225,183623,66868,22437,8425,5068,06-06001-20200802,31,8
County,2020/08/02,06,CA,06075,San Francisco County,323062,558487,1462047,441830,370474,177173,193920,135558,83461,34318,16203,4521,4589,06-06075-20200802,31,8
County,2020/08/02,06,CA,06081,San Mateo County,255971,510602,1398367,374887,339468,160860,198110,184126,82305,31036,19079,5295,3201,06-06081-20200802,31,8
County,2020/08/02,06,CA,06085,Santa Clara County,596498,1331354,3713976,969833,943781,451179,543993,440694,216486,99046,40658,5716,2590,06-06085-20200802,31,8
County,2020/08/03,06,CA,06075,San Francisco County,323064,558485,1539519,537037,389015,179868,187851,121563,74456,29513,11903,3064,5249,06-06075-20200803,31,8
County,2020/08/03,06,CA,06081,San Mateo County,252818,513755,1531025,420321,375318,162324,219287,232339,83641,22893,9963,2251,2688,06-06081-20200803,31,8
County,2020/08/03,06,CA,06085,Santa Clara County,579117,1348735,4068586,1068978,991487,473848,599706,574786,244725,84848,23730,4551,1927,06-06085-20200803,31,8
County,2020/08/03,06,CA,06001,Alameda County,494301,1177028,3416354,902809,794772,352479,426408,622435,234014,57629,16690,5806,3312,06-06001-20200803,31,8
County,2020/08/04,06,CA,06085,Santa Clara County,569596,1358256,4186584,1128464,993101,488221,637822,596376,241209,79590,17123,3320,1358,06-06085-20200804,31,8
County,2020/08/04,06,CA,06081,San Mateo County,244493,522080,1559150,444028,369705,182856,226980,229831,73278,20124,8725,1571,2052,06-06081-20200804,31,8
County,2020/08/04,06,CA,06075,San Francisco County,322602,558947,1583684,540200,393436,193526,219308,126756,70526,24097,7685,3541,4609,06-06075-20200804,31,8
County,2020/08/04,06,CA,06001,Alameda County,493739,1177590,3456797,924907,823918,368919,446362,601481,221418,49520,13989,4155,2128,06-06001-20200804,31,8
County,2020/08/05,06,CA,06075,San Francisco County,321668,559881,1658404,581772,451275,183006,200976,131489,63880,28326,9540,3620,4520,06-06075-20200805,31,8
County,2020/08/05,06,CA,06081,San Mateo County,243574,522999,1541399,438394,369789,162017,225673,238788,74973,20027,8597,1659,1482,06-06081-20200805,31,8
County,2020/08/05,06,CA,06085,Santa Clara County,573104,1354748,4152431,1119884,1001857,461625,637241,587218,244352,77039,17926,3957,1332,06-06085-20200805,31,8
County,2020/08/05,06,CA,06001,Alameda County,489460,1181869,3478109,934093,808779,379454,447638,608344,229625,48866,15452,3678,2180,06-06001-20200805,31,8
County,2020/08/06,06,CA,06075,San Francisco County,316303,565246,1605396,541208,402730,197647,212650,142246,65683,24291,10401,3474,5066,06-06075-20200806,31,8
County,2020/08/06,06,CA,06081,San Mateo County,239526,527047,1539444,434239,371276,165024,219312,241079,74914,19736,10106,1900,1858,06-06081-20200806,31,8
County,2020/08/06,06,CA,06085,Santa Clara County,565274,1362578,4231269,1135652,1024051,470387,619816,627840,250079,79566,18935,3014,1929,06-06085-20200806,31,8
County,2020/08/06,06,CA,06001,Alameda County,479374,1191955,3495394,907739,826338,390916,448661,614163,232618,52029,15714,4725,2491,06-06001-20200806,31,8
County,2020/08/07,06,CA,06001,Alameda County,472280,1199049,3627104,956587,861638,411110,472135,623015,221779,54969,18745,4536,2590,06-06001-20200807,31,8
County,2020/08/07,06,CA,06075,San Francisco County,314091,567458,1726612,606953,458056,196497,211170,137797,65394,28586,12079,3189,6891,06-06075-20200807,31,8
County,2020/08/07,06,CA,06081,San Mateo County,236222,530351,1605806,480679,377046,171249,215018,238232,82080,23730,13748,1928,2096,06-06081-20200807,31,8
County,2020/08/07,06,CA,06085,Santa Clara County,553523,1374329,4373381,1194310,1055373,502060,661916,596417,250615,81364,23941,5722,1663,06-06085-20200807,31,8
County,2020/08/08,06,CA,06001,Alameda County,497366,1173963,3542817,974622,897694,394008,444091,532991,208964,62408,19389,6009,2641,06-06001-20200808,31,8
County,2020/08/08,06,CA,06075,San Francisco County,315514,566035,1664136,578556,414613,204726,209621,142466,61861,28824,12048,4177,7244,06-06075-20200808,31,8
County,2020/08/08,06,CA,06081,San Mateo County,240305,526268,1548387,429351,404354,159326,222001,217069,73478,25820,12927,2530,1531,06-06081-20200808,31,8
County,2020/08/08,06,CA,06085,Santa Clara County,580614,1347238,4320236,1220556,1117290,503960,623691,494954,236515,91192,24471,5928,1679,06-06085-20200808,31,8
County,2020/08/09,06,CA,06001,Alameda County,485368,1185961,3808430,1028028,995448,441664,472429,552158,220435,61590,27171,6296,3211,06-06001-20200809,32,8
County,2020/08/09,06,CA,06075,San Francisco County,314080,567469,1778890,573449,464468,228337,225117,145508,76262,36454,18094,5524,5677,06-06075-20200809,32,8
County,2020/08/09,06,CA,06081,San Mateo County,236836,529737,1696791,475996,423210,195513,232021,219532,87063,35784,21704,3604,2364,06-06081-20200809,32,8
County,2020/08/09,06,CA,06085,Santa Clara County,563540,1364312,4826033,1353017,1295371,548423,669749,558861,259878,99360,32394,7220,1760,06-06085-20200809,32,8
County,2020/08/10,06,CA,06085,Santa Clara County,551170,1376682,5152675,1452241,1288010,551106,774425,697156,273034,90577,20007,4414,1705,06-06085-20200810,32,8
County,2020/08/10,06,CA,06081,San Mateo County,234164,532409,1845961,529667,460866,202025,265679,254397,89734,24819,13181,3101,2492,06-06081-20200810,32,8
County,2020/08/10,06,CA,06075,San Francisco County,318368,563181,1915975,632583,504282,235821,253545,161258,75911,31046,12720,3612,5197,06-06075-20200810,32,8
County,2020/08/10,06,CA,06001,Alameda County,472831,1198498,4311320,1223702,1056238,465355,555684,687335,244418,53440,16480,5444,3224,06-06001-20200810,32,8
County,2020/08/11,06,CA,06001,Alameda County,469458,1201871,4199931,1154294,1015320,435279,550224,720925,245183,57833,15087,3765,2021,06-06001-20200811,32,8
County,2020/08/11,06,CA,06075,San Francisco County,315034,566515,1937579,649457,505493,250666,258919,149413,72435,33317,9204,4446,4229,06-06075-20200811,32,8
County,2020/08/11,06,CA,06081,San Mateo County,235623,530950,1910649,568386,473442,196803,276548,265601,92679,22713,10430,1862,2185,06-06081-20200811,32,8
County,2020/08/11,06,CA,06085,Santa Clara County,554371,1373481,5083602,1400249,1277482,574694,802022,669306,252255,85710,15727,4438,1719,06-06085-20200811,32,8
County,2020/08/12,06,CA,06001,Alameda County,459546,1211783,3998844,1097832,949304,446483,520567,657750,237839,55749,16078,5298,11944,06-06001-20200812,32,8
County,2020/08/12,06,CA,06075,San Francisco County,299376,582173,1668533,539186,443182,204678,207883,140735,75053,28816,11204,4824,12972,06-06075-20200812,32,8
County,2020/08/12,06,CA,06081,San Mateo County,226556,540017,1773778,501855,423783,185565,263891,266328,87272,23670,10484,3340,7590,06-06081-20200812,32,8
County,2020/08/12,06,CA,06085,Santa Clara County,537349,1390503,4764014,1275788,1182594,545094,739744,640831,266282,83835,20257,4879,4710,06-06085-20200812,32,8
County,2020/08/13,06,CA,06075,San Francisco County,289032,592517,1706369,546227,441579,215068,225171,141043,72138,33879,11779,4484,15001,06-06075-20200813,32,8
County,2020/08/13,06,CA,06081,San Mateo County,216206,550367,1807463,516238,450322,199585,250497,252707,87332,26334,11746,3484,9218,06-06081-20200813,32,8
County,2020/08/13,06,CA,06085,Santa Clara County,515108,1412744,4753565,1264110,1172370,552121,729161,638489,272351,88568,24910,5836,5649,06-06085-20200813,32,8
County,2020/08/13,06,CA,06001,Alameda County,441056,1230273,3880108,1026772,937825,414279,515765,646244,233815,62796,19426,6805,16381,06-06001-20200813,32,8
County,2020/08/14,06,CA,06001,Alameda County,427304,1244025,4115887,1089850,1002445,456748,531719,680996,243244,67457,22181,6810,14437,06-06001-20200814,32,8
County,2020/08/14,06,CA,06075,San Francisco County,281951,599598,1864288,603665,495401,223881,254134,150434,70190,33968,13673,4169,14773,06-06075-20200814,32,8
County,2020/08/14,06,CA,06081,San Mateo County,211666,554907,1878632,517327,452533,217579,270722,274445,90848,26560,14979,3921,9718,06-06081-20200814,32,8
County,2020/08/14,06,CA,06085,Santa Clara County,497370,1430482,5043945,1324849,1241716,586166,780215,685675,284262,100705,28752,6153,5452,06-06085-20200814,32,8
County,2020/08/15,06,CA,06001,Alameda County,451561,1219768,3882541,1028021,961122,475881,499831,579316,226602,67831,21050,6954,15933,06-06001-20200815,32,8
County,2020/08/15,06,CA,06085,Santa Clara County,517291,1410561,4929304,1326796,1297117,573505,725871,576367,283520,105638,28717,5590,6183,06-06085-20200815,32,8
County,2020/08/15,06,CA,06081,San Mateo County,221209,545364,1804134,489931,454039,212389,252849,233338,100463,31449,15608,3613,10455,06-06081-20200815,32,8
County,2020/08/15,06,CA,06075,San Francisco County,284648,596901,1731317,569521,435452,209988,228562,146226,71971,36065,12348,5096,16088,06-06075-20200815,32,8
County,2020/08/16,06,CA,06075,San Francisco County,304833,576716,1508276,445168,390557,188656,196617,134605,72708,40198,14756,5741,19270,06-06075-20200816,33,8
County,2020/08/16,06,CA,06081,San Mateo County,249426,517147,1476157,364350,364900,160584,195732,214589,97590,38749,21371,4949,13343,06-06081-20200816,33,8
County,2020/08/16,06,CA,06085,Santa Clara County,577278,1350574,4324152,1125135,1102227,523891,637456,498096,267412,117007,35630,8281,9017,06-06085-20200816,33,8
County,2020/08/16,06,CA,06001,Alameda County,495440,1175889,3424784,872961,878306,395831,433768,500576,209484,74385,25325,8409,25739,06-06001-20200816,33,8
County,2020/08/17,06,CA,06085,Santa Clara County,576682,1351170,4493567,1156430,1091240,521696,708979,599713,274954,100669,24433,6442,9011,06-06085-20200817,33,8
County,2020/08/17,06,CA,06081,San Mateo County,248928,517645,1632923,418549,405363,182769,233035,251151,85806,25564,12224,4188,14274,06-06081-20200817,33,8
County,2020/08/17,06,CA,06075,San Francisco County,307340,574209,1570566,462302,393442,208019,224827,136710,69540,36538,12186,5620,21382,06-06075-20200817,33,8
County,2020/08/17,06,CA,06001,Alameda County,485510,1185819,3699398,939245,883795,413964,478328,627791,238379,65933,20985,7459,23519,06-06001-20200817,33,8
County,2020/08/18,06,CA,06075,San Francisco County,289131,592418,1608163,469085,421309,196954,224776,144992,83843,33110,10421,4296,19377,06-06075-20200818,33,8
County,2020/08/18,06,CA,06081,San Mateo County,233357,533216,1639215,415275,397385,183355,239596,257821,96395,23673,8080,4209,13426,06-06081-20200818,33,8
County,2020/08/18,06,CA,06085,Santa Clara County,540687,1387165,4614375,1230298,1079066,522276,732164,627114,288817,97202,22447,6266,8725,06-06085-20200818,33,8
County,2020/08/18,06,CA,06001,Alameda County,451652,1219677,3807137,952880,895041,420458,503484,665604,254133,65874,17302,9319,23042,06-06001-20200818,33,8
County,2020/08/19,06,CA,06085,Santa Clara County,546680,1381172,4646026,1210176,1102276,528954,736795,665870,282888,87438,17253,5185,9191,06-06085-20200819,33,8
County,2020/08/19,06,CA,06081,San Mateo County,232945,533628,1658289,429691,400079,186183,243081,252989,97955,23429,6642,4127,14113,06-06081-20200819,33,8
County,2020/08/19,06,CA,06075,San Francisco County,288098,593451,1584119,472103,404318,200695,226505,143710,74439,28054,9074,4772,20449,06-06075-20200819,33,8
County,2020/08/19,06,CA,06001,Alameda County,451634,1219695,3843424,963471,918482,413617,505797,673407,258905,59540,20071,6442,23692,06-06001-20200819,33,8
County,2020/08/20,06,CA,06001,Alameda County,430965,1240364,3754981,956729,868087,418172,489951,653925,255614,60955,18118,7779,25651,06-06001-20200820,33,8
County,2020/08/20,06,CA,06075,San Francisco County,274363,607186,1648616,494069,432313,205268,233489,145208,71973,29398,10871,4630,21397,06-06075-20200820,33,8
County,2020/08/20,06,CA,06081,San Mateo County,222858,543715,1658021,419252,399792,186770,238732,269314,94561,20372,10109,4100,15019,06-06081-20200820,33,8
County,2020/08/20,06,CA,06085,Santa Clara County,520817,1407035,4617720,1218627,1112970,524207,716307,649614,273238,86637,19697,6921,9502,06-06085-20200820,33,8
County,2020/08/21,06,CA,06001,Alameda County,416348,1254981,4116199,1082288,999405,453619,532777,688133,244463,61283,22860,8379,22992,06-06001-20200821,33,8
County,2020/08/21,06,CA,06075,San Francisco County,265845,615704,1727603,510063,463639,213548,245314,151260,76281,32430,10923,5025,19120,06-06075-20200821,33,8
County,2020/08/21,06,CA,06081,San Mateo County,213695,552878,1744588,453960,430334,192626,258161,259610,92453,26263,12020,4931,14230,06-06081-20200821,33,8
County,2020/08/21,06,CA,06085,Santa Clara County,500769,1427083,5008095,1334219,1238800,574721,775831,690341,267839,85750,24205,7117,9272,06-06085-20200821,33,8
County,2020/08/22,06,CA,06001,Alameda County,445032,1226297,3824465,999995,960738,442149,496890,590642,219711,59383,21227,9032,24698,06-06001-20200822,33,8
County,2020/08/22,06,CA,06075,San Francisco County,274839,606710,1706238,494731,443055,225786,241844,159946,75272,30638,10065,4426,20475,06-06075-20200822,33,8
