Day,Min,Avg,Max,# Lane Points,% Observed
9/19/2019 0:00,"19,649,463.41","19,649,463.41","19,649,463.41",548928,68.20
9/20/2019 0:00,"20,632,689.57","20,632,689.57","20,632,689.57",548928,69.10
9/21/2019 0:00,"18,758,504.53","18,758,504.53","18,758,504.53",538218,70.30
9/22/2019 0:00,"16,439,041.74","16,439,041.74","16,439,041.74",548928,71.90
9/23/2019 0:00,"19,145,125.37","19,145,125.37","19,145,125.37",548928,64.30
9/24/2019 0:00,"19,101,620.49","19,101,620.49","19,101,620.49",548928,69.70
9/25/2019 0:00,"19,501,099.22","19,501,099.22","19,501,099.22",548928,70.50
9/26/2019 0:00,"19,648,307.59","19,648,307.59","19,648,307.59",548928,70.40
9/27/2019 0:00,"20,684,525.40","20,684,525.40","20,684,525.40",548928,69.70
9/28/2019 0:00,"18,350,939.12","18,350,939.12","18,350,939.12",548928,65.00
9/29/2019 0:00,"16,025,103.20","16,025,103.20","16,025,103.20",548928,71.00
9/30/2019 0:00,"18,897,480.30","18,897,480.30","18,897,480.30",548928,69.60
10/1/2019 0:00,"18,850,695.88","18,850,695.88","18,850,695.88",548928,70.10
10/2/2019 0:00,"18,977,572.94","18,977,572.94","18,977,572.94",548928,70.30
10/3/2019 0:00,"19,604,160.13","19,604,160.13","19,604,160.13",548928,68.90
10/4/2019 0:00,"20,515,282.03","20,515,282.03","20,515,282.03",548928,70.40
10/5/2019 0:00,"18,424,092.48","18,424,092.48","18,424,092.48",548928,70.60
10/6/2019 0:00,"16,219,261.10","16,219,261.10","16,219,261.10",548928,70.80
10/7/2019 0:00,"19,313,526.01","19,313,526.01","19,313,526.01",548928,70.30
10/8/2019 0:00,"19,165,202.93","19,165,202.93","19,165,202.93",548928,71.10
10/9/2019 0:00,"19,133,396.42","19,133,396.42","19,133,396.42",548928,69.90
10/10/2019 0:00,"19,509,524.84","19,509,524.84","19,509,524.84",548928,71.20
10/11/2019 0:00,"20,446,616.90","20,446,616.90","20,446,616.90",548928,69.20
10/12/2019 0:00,"18,376,554.94","18,376,554.94","18,376,554.94",548928,71.10
10/13/2019 0:00,"16,188,588.39","16,188,588.39","16,188,588.39",548928,69.20
10/14/2019 0:00,"19,056,850.91","19,056,850.91","19,056,850.91",548928,70.80
10/15/2019 0:00,"19,267,617.84","19,267,617.84","19,267,617.84",548928,71.20
10/16/2019 0:00,"19,582,210.79","19,582,210.79","19,582,210.79",548928,70.30
10/17/2019 0:00,"19,045,672.47","19,045,672.47","19,045,672.47",548928,55.90
10/18/2019 0:00,"20,667,729.14","20,667,729.14","20,667,729.14",548834,71.00
10/19/2019 0:00,"18,572,323.02","18,572,323.02","18,572,323.02",548928,71.00
10/20/2019 0:00,"16,287,037.94","16,287,037.94","16,287,037.94",548928,70.30
10/21/2019 0:00,"19,106,577.78","19,106,577.78","19,106,577.78",548928,70.20
10/22/2019 0:00,"19,087,516.74","19,087,516.74","19,087,516.74",547643,68.60
10/23/2019 0:00,"19,313,477.40","19,313,477.40","19,313,477.40",548928,70.10
10/24/2019 0:00,"19,681,297.34","19,681,297.34","19,681,297.34",548411,70.10
10/25/2019 0:00,"20,574,759.14","20,574,759.14","20,574,759.14",548928,69.30
10/26/2019 0:00,"18,405,955.80","18,405,955.80","18,405,955.80",548619,68.00
10/27/2019 0:00,"15,605,315.14","15,605,315.14","15,605,315.14",548928,69.00
10/28/2019 0:00,"18,890,328.49","18,890,328.49","18,890,328.49",548928,56.00
10/29/2019 0:00,"19,030,463.19","19,030,463.19","19,030,463.19",548928,68.20
10/30/2019 0:00,"19,172,622.09","19,172,622.09","19,172,622.09",548928,68.60
10/31/2019 0:00,"18,667,958.46","18,667,958.46","18,667,958.46",548866,68.70
11/1/2019 0:00,"19,933,177.72","19,933,177.72","19,933,177.72",548928,68.00
11/2/2019 0:00,"17,962,455.94","17,962,455.94","17,962,455.94",548928,68.10
11/3/2019 0:00,"15,310,288.66","15,310,288.66","15,310,288.66",548928,67.30
11/4/2019 0:00,"18,405,793.96","18,405,793.96","18,405,793.96",548928,67.40
11/5/2019 0:00,"18,972,530.69","18,972,530.69","18,972,530.69",548890,66.80
11/6/2019 0:00,"19,316,006.62","19,316,006.62","19,316,006.62",548928,65.00
11/7/2019 0:00,"19,809,068.87","19,809,068.87","19,809,068.87",548910,64.30
11/8/2019 0:00,"20,427,720.33","20,427,720.33","20,427,720.33",548706,68.30
11/9/2019 0:00,"18,028,726.97","18,028,726.97","18,028,726.97",548928,69.20
